Sample	Date of Collection	Pangolin	Month	Week
ME-HETL-J14162	2022-02-09	BA.1.1	2022-2	2022-6
ME-HETL-J14163	2022-02-09	AY.39	2022-2	2022-6
ME-HETL-J14165	2022-02-06	BA.1.1	2022-2	2022-6
ME-HETL-J14166	2022-02-07	AY.103	2022-2	2022-6
ME-HETL-J14167	2022-02-07	BA.1.1	2022-2	2022-6
ME-HETL-J14169	2022-02-07	BA.1.1	2022-2	2022-6
ME-HETL-J14170	2022-02-09	BA.1.1	2022-2	2022-6
ME-HETL-J14171	2022-02-09	BA.1	2022-2	2022-6
ME-HETL-J14172	2022-02-06	BA.1.1	2022-2	2022-6
ME-HETL-J14176	2022-02-08	BA.1.1	2022-2	2022-6
ME-HETL-J14177	2022-02-08	BA.1.1	2022-2	2022-6
ME-HETL-J14179	2022-02-04	BA.1.1	2022-2	2022-5
ME-HETL-J14180	2022-02-09	BA.1.1	2022-2	2022-6
ME-HETL-J14186	2022-02-06	BA.1.1	2022-2	2022-6
ME-HETL-J14187	2022-02-08	BA.1.1	2022-2	2022-6
ME-HETL-J14190	2021-10-01	BA.1.15	2021-10	2021-39
ME-HETL-J14191	2021-10-02	BA.1.1	2021-10	2021-39
ME-HETL-J14192	2021-10-01	BA.1.1	2021-10	2021-39
ME-HETL-J14193	2021-10-03	BA.1.1	2021-10	2021-40
ME-HETL-J14199	2021-12-03	BA.1.15	2021-12	2021-48
ME-HETL-J14200	2021-12-06	BA.1.20	2021-12	2021-49
ME-HETL-J14204	2021-10-01	BA.1.1	2021-10	2021-39
ME-HETL-J14207	2022-01-18	BA.1.5	2022-1	2022-3
ME-HETL-J14208	2022-01-09	BA.1.1	2022-1	2022-2
ME-HETL-J14209	2021-12-29	BA.1.1	2021-12	2021-52
ME-HETL-J14210	2022-02-26	BA.1.1	2022-2	2022-8
ME-HETL-J14211	2022-02-23	BA.1.1	2022-2	2022-8
ME-HETL-J14214	2022-02-28	BA.1.15	2022-2	2022-9
ME-HETL-J14215	2022-03-01	BA.1.1	2022-3	2022-9
ME-HETL-J14216	2022-03-01	BA.1.1	2022-3	2022-9
ME-HETL-J14217	2022-03-01	BA.1.1	2022-3	2022-9
ME-HETL-J14218	2022-03-01	BA.1.15	2022-3	2022-9
ME-HETL-J14220	2022-03-01	BA.1	2022-3	2022-9
ME-HETL-J14221	2022-03-02	BA.1.1	2022-3	2022-9
ME-HETL-J14222	2022-03-02	BA.1.15	2022-3	2022-9
ME-HETL-J14223	2022-03-03	BA.1.1	2022-3	2022-9
ME-HETL-J14224	2022-03-04	BA.1.1	2022-3	2022-9
ME-HETL-J14226	2022-03-04	BA.1.1	2022-3	2022-9
ME-HETL-J14227	2022-03-06	BA.1.20	2022-3	2022-10
ME-HETL-J14228	2022-03-06	BA.1.1	2022-3	2022-10
ME-HETL-J14230	2022-03-04	BA.1.1	2022-3	2022-9
ME-HETL-J14231	2022-03-04	BA.1.1	2022-3	2022-9
ME-HETL-J14233	2022-03-03	BA.2	2022-3	2022-9
ME-HETL-J14234	2022-03-02	BA.1.1	2022-3	2022-9
ME-HETL-J14235	2022-03-02	BA.1.1	2022-3	2022-9
ME-HETL-J14236	2022-03-02	BA.1.1	2022-3	2022-9
ME-HETL-J14238	2022-02-27	BA.1.1	2022-2	2022-9
ME-HETL-J14240	2022-02-26	BA.1.1	2022-2	2022-8
ME-HETL-J14241	2022-02-13	BA.1.1	2022-2	2022-7
ME-HETL-J14242	2022-02-14	BA.1.1	2022-2	2022-7
ME-HETL-J14243	2022-02-14	BA.1.1	2022-2	2022-7
ME-HETL-J14244	2022-02-11	BA.1.1	2022-2	2022-6
ME-HETL-J14245	2022-02-05	BA.1.1	2022-2	2022-5
ME-HETL-J14246	2022-02-05	BA.1.20	2022-2	2022-5
ME-HETL-J14247	2022-02-05	BA.1.15	2022-2	2022-5
ME-HETL-J14248	2022-01-31	BA.1.1	2022-1	2022-5
ME-HETL-J14249	2022-01-30	BA.1	2022-1	2022-5
ME-HETL-J14250	2022-01-29	BA.1.1	2022-1	2022-4
ME-HETL-J14251	2022-02-23	BA.1.1	2022-2	2022-8
ME-HETL-J14252	2022-01-26	BA.1.1	2022-1	2022-4
ME-HETL-J14253	2022-01-27	BA.1.1	2022-1	2022-4
ME-HETL-J14254	2022-01-28	BA.1.1	2022-1	2022-4
ME-HETL-J14256	2022-01-03	BA.1.1	2022-1	2022-1
ME-HETL-J14257	2022-01-03	AY.103	2022-1	2022-1
ME-HETL-J14259	2022-01-20	BA.1.1	2022-1	2022-3
ME-HETL-J14260	2022-01-20	BA.1.1	2022-1	2022-3
ME-HETL-J14261	DateMissing	BA.1.1	DateMissing	DateMissing
ME-HETL-J14262	2022-01-21	AY.3	2022-1	2022-3
ME-HETL-J14263	2022-01-05	BA.1	2022-1	2022-1
ME-HETL-J14264	2022-01-01	AY.103	2022-1	2021-52
ME-HETL-J14265	2022-01-03	BA.1.17.2	2022-1	2022-1
ME-HETL-J14266	2022-01-02	BA.1.1	2022-1	2022-1
ME-HETL-J14267	2022-01-03	AY.3	2022-1	2022-1
ME-HETL-J14268	2022-01-03	BA.1.1	2022-1	2022-1
ME-HETL-J14269	2022-01-05	BA.1	2022-1	2022-1
ME-HETL-J14270	2022-01-05	BA.1.15	2022-1	2022-1
ME-HETL-J14271	2022-01-05	BA.1.1	2022-1	2022-1
ME-HETL-J14272	2022-01-04	BA.1.1	2022-1	2022-1
ME-HETL-J14273	2022-01-05	BA.1.15	2022-1	2022-1
ME-HETL-J14274	2022-01-05	BA.1.15	2022-1	2022-1
ME-HETL-J14275	2022-01-04	BA.1.1	2022-1	2022-1
ME-HETL-J14276	2022-01-01	AY.44	2022-1	2021-52
ME-HETL-J14277	2022-01-04	BA.1	2022-1	2022-1
ME-HETL-J14278	2022-01-04	BA.1.15	2022-1	2022-1
ME-HETL-J14279	2022-01-03	BA.1.17.2	2022-1	2022-1
ME-HETL-J14282	2022-02-15	BA.1.1	2022-2	2022-7
ME-HETL-J14283	2022-02-16	BA.1.15	2022-2	2022-7
ME-HETL-J14286	2022-02-15	BA.1.1	2022-2	2022-7
ME-HETL-J14287	2022-02-14	BA.1.1	2022-2	2022-7
ME-HETL-J14288	2022-02-16	BA.1.1	2022-2	2022-7
ME-HETL-J14289	2022-02-16	BA.1.1	2022-2	2022-7
ME-HETL-J14290	2022-02-14	BA.1.1	2022-2	2022-7
ME-HETL-J14291	2022-02-13	BA.1.1	2022-2	2022-7
ME-HETL-J14293	2022-02-11	BA.1.20	2022-2	2022-6
ME-HETL-J14295	2022-02-15	BA.1.1	2022-2	2022-7
ME-HETL-J14296	2022-02-14	BA.1.1	2022-2	2022-7
ME-HETL-J14297	2022-02-11	BA.1.1	2022-2	2022-6
ME-HETL-J14299	2022-02-11	BA.1.1	2022-2	2022-6
ME-HETL-J14303	2022-02-13	BA.1.1	2022-2	2022-7
ME-HETL-J14305	2022-02-22	BA.1.1	2022-2	2022-8
ME-HETL-J14307	2022-02-22	BA.1.1	2022-2	2022-8
ME-HETL-J14308	2022-02-22	BA.1.1	2022-2	2022-8
ME-HETL-J14309	2022-02-22	BA.1.1	2022-2	2022-8
ME-HETL-J14310	2022-02-22	BA.1.1	2022-2	2022-8
ME-HETL-J14311	2022-02-22	BA.1.1	2022-2	2022-8
ME-HETL-J14312	2022-02-22	BA.1.1	2022-2	2022-8
ME-HETL-J14313	2022-02-22	BA.1.1	2022-2	2022-8
ME-HETL-J14314	2022-02-22	BA.1.1	2022-2	2022-8
ME-HETL-J14316	2022-02-22	BA.1.1	2022-2	2022-8
ME-HETL-J14317	2022-02-22	BA.1.1	2022-2	2022-8
ME-HETL-J14318	2022-02-22	BA.1.1	2022-2	2022-8
ME-HETL-J14319	2022-02-22	BA.1.1	2022-2	2022-8
ME-HETL-J14320	2022-02-22	BA.1.1	2022-2	2022-8
ME-HETL-J14321	2022-02-22	BA.1.1	2022-2	2022-8
ME-HETL-J14322	2022-02-22	BA.1.1	2022-2	2022-8
ME-HETL-J14323	2022-02-22	BA.1.1	2022-2	2022-8
ME-HETL-J14324	2022-02-22	BA.1.1	2022-2	2022-8
ME-HETL-J14325	2022-02-21	BA.1.1	2022-2	2022-8
ME-HETL-J14326	2022-02-21	BA.1.1	2022-2	2022-8
ME-HETL-J14327	2022-02-21	BA.1.1	2022-2	2022-8
ME-HETL-J14328	2022-02-21	BA.1.1	2022-2	2022-8
ME-HETL-J14329	2022-02-21	BA.1.1	2022-2	2022-8
ME-HETL-J14330	2022-02-28	BA.1.1	2022-2	2022-9
ME-HETL-J14331	2022-02-28	BA.1.1	2022-2	2022-9
ME-HETL-J14332	2022-02-28	BA.1.1	2022-2	2022-9
ME-HETL-J14333	2022-02-28	BA.1.1	2022-2	2022-9
ME-HETL-J14336	2022-03-01	BA.1.1	2022-3	2022-9
ME-HETL-J14337	2022-03-01	BA.1.1	2022-3	2022-9
ME-HETL-J14338	2022-03-01	BA.1.1	2022-3	2022-9
ME-HETL-J14339	2022-03-03	BA.2	2022-3	2022-9
ME-HETL-J14340	2022-03-03	BA.1	2022-3	2022-9
ME-HETL-J14342	2022-03-03	BA.1	2022-3	2022-9
ME-HETL-J14343	2022-03-03	BA.1	2022-3	2022-9
ME-HETL-J14345	2022-03-03	BA.1	2022-3	2022-9
ME-HETL-J14346	2022-03-03	BA.1	2022-3	2022-9
ME-HETL-J14348	DateMissing	BA.1.15	DateMissing	DateMissing
ME-HETL-J14349	DateMissing	BA.1.15	DateMissing	DateMissing
ME-HETL-J14350	DateMissing	BA.1.15	DateMissing	DateMissing
ME-HETL-J14352	2022-02-28	BA.1.1	2022-2	2022-9
ME-HETL-J14354	2022-03-01	BA.1.1	2022-3	2022-9
ME-HETL-J14355	2022-03-07	BA.1.1	2022-3	2022-10
ME-HETL-J14356	2022-03-07	BA.1.1	2022-3	2022-10
ME-HETL-J14357	2022-03-09	BA.2	2022-3	2022-10
ME-HETL-J14358	2022-03-09	BA.1.1	2022-3	2022-10
ME-HETL-J14359	2022-03-09	BA.2	2022-3	2022-10
ME-HETL-J14360	2022-03-09	BA.1.1	2022-3	2022-10
ME-HETL-J14361	2022-03-07	BA.1.1	2022-3	2022-10
ME-HETL-J14364	2022-03-06	BA.1	2022-3	2022-10
ME-HETL-J14365	2022-03-06	BA.1.1	2022-3	2022-10
ME-HETL-J14366	2022-03-07	BA.1.1	2022-3	2022-10
ME-HETL-J14367	2022-03-07	BA.1.1	2022-3	2022-10
ME-HETL-J14368	2022-03-07	BA.1.1	2022-3	2022-10
ME-HETL-J14369	2022-03-07	BA.1.1	2022-3	2022-10
ME-HETL-J14371	2022-03-07	BA.1.1	2022-3	2022-10
ME-HETL-J14372	2022-03-07	BA.1.1	2022-3	2022-10
ME-HETL-J14375	2022-03-07	BA.1.1	2022-3	2022-10
ME-HETL-J14376	2022-03-08	BA.1	2022-3	2022-10
ME-HETL-J14377	2022-03-08	BA.1	2022-3	2022-10
ME-HETL-J14378	2022-03-08	BA.1	2022-3	2022-10
ME-HETL-J14381	2022-03-08	BA.1	2022-3	2022-10
ME-HETL-J14382	2022-03-08	BA.1	2022-3	2022-10
ME-HETL-J14383	2022-03-08	BA.1.1	2022-3	2022-10
ME-HETL-J14384	2021-11-30	AY.103	2021-11	2021-48
ME-HETL-J14385	2021-11-30	AY.39	2021-11	2021-48
ME-HETL-J14386	2021-11-30	AY.39	2021-11	2021-48
ME-HETL-J14387	2021-11-30	AY.103	2021-11	2021-48
ME-HETL-J14388	2021-12-03	AY.117	2021-12	2021-48
ME-HETL-J14390	2021-12-04	AY.100	2021-12	2021-48
ME-HETL-J14391	2021-12-03	AY.100	2021-12	2021-48
ME-HETL-J14392	DateMissing	AY.113	DateMissing	DateMissing
ME-HETL-J14393	2021-12-06	AY.100	2021-12	2021-49
ME-HETL-J14394	2021-12-06	AY.3	2021-12	2021-49
ME-HETL-J14395	2021-12-06	AY.44	2021-12	2021-49
ME-HETL-J14396	2021-12-07	AY.103	2021-12	2021-49
ME-HETL-J14397	2021-12-27	AY.103	2021-12	2021-52
ME-HETL-J14398	2021-12-27	BA.1.19	2021-12	2021-52
ME-HETL-J14399	2021-12-27	BA.1.19	2021-12	2021-52
ME-HETL-J13550	2021-12-14	AY.25	2021-12	2021-50
ME-HETL-J13353	DateMissing	B.1.526	DateMissing	DateMissing
ME-HETL-J13354	DateMissing	B.1.637	DateMissing	DateMissing
ME-HETL-J13355	DateMissing	B.1.1.7	DateMissing	DateMissing
ME-HETL-J13356	DateMissing	B.1.637	DateMissing	DateMissing
ME-HETL-J13357	DateMissing	B.1.637	DateMissing	DateMissing
ME-HETL-J13358	DateMissing	B.1.637	DateMissing	DateMissing
ME-HETL-J13359	DateMissing	B.1.1.7	DateMissing	DateMissing
ME-HETL-J13362	DateMissing	B.1.637	DateMissing	DateMissing
ME-HETL-J13363	DateMissing	B.1.2	DateMissing	DateMissing
ME-HETL-J13364	DateMissing	B.1.637	DateMissing	DateMissing
ME-HETL-J13365	DateMissing	B.1.637	DateMissing	DateMissing
ME-HETL-J13366	DateMissing	B.1.637	DateMissing	DateMissing
ME-HETL-J13367	DateMissing	B.1.637	DateMissing	DateMissing
ME-HETL-J13369	DateMissing	B.1.637	DateMissing	DateMissing
ME-HETL-J13370	DateMissing	B.1.2	DateMissing	DateMissing
ME-HETL-J13371	DateMissing	B.1.526	DateMissing	DateMissing
ME-HETL-J13372	DateMissing	B.1.526	DateMissing	DateMissing
ME-HETL-J13373	DateMissing	B.1.526	DateMissing	DateMissing
ME-HETL-J13374	DateMissing	B.1.1.7	DateMissing	DateMissing
ME-HETL-J13376	DateMissing	B.1.1.7	DateMissing	DateMissing
ME-HETL-J13377	DateMissing	B.1.526	DateMissing	DateMissing
ME-HETL-J13378	DateMissing	B.1.1.7	DateMissing	DateMissing
ME-HETL-J13380	DateMissing	B.1.1.7	DateMissing	DateMissing
ME-HETL-J13381	DateMissing	B.1.637	DateMissing	DateMissing
ME-HETL-J13382	DateMissing	B.1.1.7	DateMissing	DateMissing
ME-HETL-J13383	DateMissing	B.1.2	DateMissing	DateMissing
ME-HETL-J13384	DateMissing	B.1.568	DateMissing	DateMissing
ME-HETL-J13385	DateMissing	B.1.1.7	DateMissing	DateMissing
ME-HETL-J13387	DateMissing	B.1.526	DateMissing	DateMissing
ME-HETL-J13388	DateMissing	B.1.1.7	DateMissing	DateMissing
ME-HETL-J13389	DateMissing	B.1.2	DateMissing	DateMissing
ME-HETL-J13391	DateMissing	B.1.1.7	DateMissing	DateMissing
ME-HETL-J13393	DateMissing	B.1.1.7	DateMissing	DateMissing
ME-HETL-J13395	DateMissing	P.1	DateMissing	DateMissing
ME-HETL-J13396	DateMissing	B.1.637	DateMissing	DateMissing
ME-HETL-J13397	DateMissing	B.1.526	DateMissing	DateMissing
ME-HETL-J13398	DateMissing	B.1.2	DateMissing	DateMissing
ME-HETL-J13399	DateMissing	P.1	DateMissing	DateMissing
ME-HETL-J13400	DateMissing	B.1.1.7	DateMissing	DateMissing
ME-HETL-J13401	DateMissing	B.1.1.7	DateMissing	DateMissing
ME-HETL-J13402	DateMissing	B.1.1.7	DateMissing	DateMissing
ME-HETL-J13403	DateMissing	B.1.1.7	DateMissing	DateMissing
ME-HETL-J13404	DateMissing	Q.3	DateMissing	DateMissing
ME-HETL-J13405	DateMissing	B.1.637	DateMissing	DateMissing
ME-HETL-J13406	DateMissing	B.1.637	DateMissing	DateMissing
ME-HETL-J13408	DateMissing	B.1.637	DateMissing	DateMissing
ME-HETL-J13410	DateMissing	B.1.526	DateMissing	DateMissing
ME-HETL-J13411	DateMissing	B.1.1.7	DateMissing	DateMissing
ME-HETL-J13412	DateMissing	B.1.637	DateMissing	DateMissing
ME-HETL-J13413	DateMissing	B.1.637	DateMissing	DateMissing
ME-HETL-J13414	DateMissing	P.1	DateMissing	DateMissing
ME-HETL-J13415	DateMissing	B.1.637	DateMissing	DateMissing
ME-HETL-J13416	DateMissing	B.1.637	DateMissing	DateMissing
ME-HETL-J13417	DateMissing	B.1.526	DateMissing	DateMissing
ME-HETL-J13418	DateMissing	B.1.1.7	DateMissing	DateMissing
ME-HETL-J13419	DateMissing	B.1	DateMissing	DateMissing
ME-HETL-J13420	DateMissing	B.1	DateMissing	DateMissing
ME-HETL-J13421	DateMissing	B.1.637	DateMissing	DateMissing
ME-HETL-J13422	DateMissing	B.1.1.7	DateMissing	DateMissing
ME-HETL-J13423	DateMissing	B.1.1.7	DateMissing	DateMissing
ME-HETL-J13424	DateMissing	B.1.2	DateMissing	DateMissing
ME-HETL-J13425	DateMissing	B.1.637	DateMissing	DateMissing
ME-HETL-J13427	DateMissing	B.1.1.7	DateMissing	DateMissing
ME-HETL-J13430	DateMissing	B.1.2	DateMissing	DateMissing
ME-HETL-J13431	DateMissing	B.1.1.7	DateMissing	DateMissing
ME-HETL-J13432	DateMissing	B.1.637	DateMissing	DateMissing
ME-HETL-J13433	DateMissing	B.1.1.7	DateMissing	DateMissing
ME-HETL-J13434	DateMissing	B.1.429	DateMissing	DateMissing
ME-HETL-J13435	DateMissing	B.1.2	DateMissing	DateMissing
ME-HETL-J13436	DateMissing	B.1.526	DateMissing	DateMissing
ME-HETL-J13437	DateMissing	B.1.1.7	DateMissing	DateMissing
ME-HETL-J13438	DateMissing	B.1.1.7	DateMissing	DateMissing
ME-HETL-J13439	DateMissing	B.1.526	DateMissing	DateMissing
ME-HETL-J13443	DateMissing	P.1.10	DateMissing	DateMissing
ME-HETL-J13444	DateMissing	B.1.526	DateMissing	DateMissing
ME-HETL-J13445	DateMissing	B.1.637	DateMissing	DateMissing
ME-HETL-J13447	DateMissing	B.1.1.7	DateMissing	DateMissing
ME-HETL-J13448	2021-03-04	P.2	2021-3	2021-9
ME-HETL-J13449	2021-03-21	B.1.1.7	2021-3	2021-12
ME-HETL-J13450	2021-03-21	B.1.429	2021-3	2021-12
ME-HETL-J13451	2021-03-21	P.2	2021-3	2021-12
ME-HETL-J13452	2021-03-21	B.1.2	2021-3	2021-12
ME-HETL-J13453	2021-03-21	B.1.429	2021-3	2021-12
ME-HETL-J13454	2021-03-21	B.1.429	2021-3	2021-12
ME-HETL-J13455	2021-03-21	B.1.1.7	2021-3	2021-12
ME-HETL-J13456	2021-03-22	B.1.240	2021-3	2021-12
ME-HETL-J13457	2021-03-22	B.1.429	2021-3	2021-12
ME-HETL-J13458	2021-03-22	B.1.240	2021-3	2021-12
ME-HETL-J13459	2021-03-22	B.1.429	2021-3	2021-12
ME-HETL-J13460	2021-03-22	P.2	2021-3	2021-12
ME-HETL-J13461	2021-03-22	B.1.2	2021-3	2021-12
ME-HETL-J13462	2021-03-22	B.1.568	2021-3	2021-12
ME-HETL-J13463	2021-03-22	B.1.240	2021-3	2021-12
ME-HETL-J13464	2021-03-22	B.1.1	2021-3	2021-12
ME-HETL-J13465	2021-03-22	B.1.429	2021-3	2021-12
ME-HETL-J13466	2021-03-22	B.1.568	2021-3	2021-12
ME-HETL-J13467	2021-03-22	B.1.1	2021-3	2021-12
ME-HETL-J13468	2021-03-22	B.1.1	2021-3	2021-12
ME-HETL-J13469	2021-03-22	P.2	2021-3	2021-12
ME-HETL-J13470	2021-03-22	B.1.526	2021-3	2021-12
ME-HETL-J13471	2021-03-23	B.1.526	2021-3	2021-12
ME-HETL-J13472	2021-03-23	B.1.2	2021-3	2021-12
ME-HETL-J13473	2021-03-23	B.1.568	2021-3	2021-12
ME-HETL-J13474	2021-03-23	B.1.2	2021-3	2021-12
ME-HETL-J13475	2021-03-23	B.1.429	2021-3	2021-12
ME-HETL-J13476	2021-03-23	B.1.429	2021-3	2021-12
ME-HETL-J13477	2021-03-23	B.1.240	2021-3	2021-12
ME-HETL-J13478	2021-03-23	B.1.240	2021-3	2021-12
ME-HETL-J13479	2021-03-23	B.1.429	2021-3	2021-12
ME-HETL-J13480	2021-03-23	B.1.2	2021-3	2021-12
ME-HETL-J13481	2021-03-23	B.1.1.7	2021-3	2021-12
ME-HETL-J13482	2021-03-23	B.1.2	2021-3	2021-12
ME-HETL-J13483	2021-03-23	B.1.429	2021-3	2021-12
ME-HETL-J13484	2021-03-23	B.1.517	2021-3	2021-12
ME-HETL-J13485	2021-03-23	P.2	2021-3	2021-12
ME-HETL-J13486	2021-03-23	P.2	2021-3	2021-12
ME-HETL-J13487	2021-03-23	P.2	2021-3	2021-12
ME-HETL-J13488	2021-03-23	B.1.2	2021-3	2021-12
ME-HETL-J13489	2021-03-23	B.1.2	2021-3	2021-12
ME-HETL-J13490	2021-03-24	P.2	2021-3	2021-12
ME-HETL-J13491	2021-03-24	B.1.2	2021-3	2021-12
ME-HETL-J13492	2021-03-24	B.1.429	2021-3	2021-12
ME-HETL-J13493	2021-03-24	B.1.429	2021-3	2021-12
ME-HETL-J13494	2021-03-24	B.1.429	2021-3	2021-12
ME-HETL-J13495	2021-03-24	B.1.429	2021-3	2021-12
ME-HETL-J13496	2021-03-24	B.1.2	2021-3	2021-12
ME-HETL-J13497	2021-03-24	B.1.568	2021-3	2021-12
ME-HETL-J13498	2021-03-24	B.1.240	2021-3	2021-12
ME-HETL-J13499	2021-03-24	B.1.2	2021-3	2021-12
ME-HETL-J13500	2021-03-24	B.1.2	2021-3	2021-12
ME-HETL-J13501	2021-03-24	B.1.596	2021-3	2021-12
ME-HETL-J13502	2021-03-24	B.1.568	2021-3	2021-12
ME-HETL-J13503	2021-03-24	B.1.2	2021-3	2021-12
ME-HETL-J13504	2021-03-24	P.2	2021-3	2021-12
ME-HETL-J13505	2021-03-24	B.1.526	2021-3	2021-12
ME-HETL-J13506	2021-03-24	B.1.1.7	2021-3	2021-12
ME-HETL-J13507	2021-03-24	B.1.526	2021-3	2021-12
ME-HETL-J13508	2021-03-24	B.1.2	2021-3	2021-12
ME-HETL-J13509	2021-03-24	B.1.2	2021-3	2021-12
ME-HETL-J13510	2021-03-24	B.1.1.7	2021-3	2021-12
ME-HETL-J13511	2021-03-24	P.2	2021-3	2021-12
ME-HETL-J13512	2021-03-24	P.2	2021-3	2021-12
ME-HETL-J13514	2021-03-24	B.1.2	2021-3	2021-12
ME-HETL-J13515	2021-03-24	B.1.2	2021-3	2021-12
ME-HETL-J13516	2021-03-25	B.1.637	2021-3	2021-12
ME-HETL-J13517	2021-03-25	B.1.2	2021-3	2021-12
ME-HETL-J13518	2021-03-25	R.2	2021-3	2021-12
ME-HETL-J13519	2021-03-25	B.1.2	2021-3	2021-12
ME-HETL-J13521	2021-03-25	B.1.517	2021-3	2021-12
ME-HETL-J13522	2021-03-25	B.1.517	2021-3	2021-12
ME-HETL-J13523	2021-03-25	B.1.517	2021-3	2021-12
ME-HETL-J13524	2021-03-25	B.1.2	2021-3	2021-12
ME-HETL-J13525	2021-03-25	B.1.568	2021-3	2021-12
ME-HETL-J13526	2021-03-25	B.1.568	2021-3	2021-12
ME-HETL-J13527	2021-03-25	P.2	2021-3	2021-12
ME-HETL-J13528	2021-03-25	B.1.1	2021-3	2021-12
ME-HETL-J13529	2021-03-25	B.1.2	2021-3	2021-12
ME-HETL-J13530	2021-03-25	B.1.429	2021-3	2021-12
ME-HETL-J13531	2021-03-25	B.1.240	2021-3	2021-12
ME-HETL-J13532	2021-03-25	P.1	2021-3	2021-12
ME-HETL-J13533	2021-03-25	B.1.2	2021-3	2021-12
ME-HETL-J13534	2021-03-25	B.1.2	2021-3	2021-12
ME-HETL-J13535	2021-03-26	B.1.2	2021-3	2021-12
ME-HETL-J13536	2021-03-26	B.1.2	2021-3	2021-12
ME-HETL-J13537	2021-03-26	P.2	2021-3	2021-12
ME-HETL-J13538	2021-03-26	B.1.2	2021-3	2021-12
ME-HETL-J13539	2021-03-26	P.2	2021-3	2021-12
ME-HETL-J13540	2021-03-26	B.1.2	2021-3	2021-12
ME-HETL-J13541	2021-03-26	B.1.2	2021-3	2021-12
ME-HETL-J13542	2021-03-26	B.1.311	2021-3	2021-12
ME-HETL-J13543	2021-03-26	B.1.568	2021-3	2021-12
ME-HETL-J14401	DateMissing	BA.1	DateMissing	DateMissing
ME-HETL-J14402	DateMissing	AY.44	DateMissing	DateMissing
ME-HETL-J14403	DateMissing	BA.1	DateMissing	DateMissing
ME-HETL-J14404	DateMissing	BA.1	DateMissing	DateMissing
ME-HETL-J14405	DateMissing	AY.39	DateMissing	DateMissing
ME-HETL-J14407	DateMissing	BA.1	DateMissing	DateMissing
ME-HETL-J14408	DateMissing	BA.1.1	DateMissing	DateMissing
ME-HETL-J14409	DateMissing	BA.1.17	DateMissing	DateMissing
ME-HETL-J14410	DateMissing	BA.1	DateMissing	DateMissing
ME-HETL-J14411	DateMissing	BA.1	DateMissing	DateMissing
ME-HETL-J14412	DateMissing	BA.1.1	DateMissing	DateMissing
ME-HETL-J14413	DateMissing	BA.1.1	DateMissing	DateMissing
ME-HETL-J14414	DateMissing	BA.1.15	DateMissing	DateMissing
ME-HETL-J14415	DateMissing	AY.119	DateMissing	DateMissing
ME-HETL-J14416	DateMissing	BA.1.1	DateMissing	DateMissing
ME-HETL-J14417	DateMissing	AY.103	DateMissing	DateMissing
ME-HETL-J14418	DateMissing	BA.1.1	DateMissing	DateMissing
ME-HETL-J14419	DateMissing	BA.1.5	DateMissing	DateMissing
ME-HETL-J14421	DateMissing	AY.3	DateMissing	DateMissing
ME-HETL-J14422	DateMissing	AY.3	DateMissing	DateMissing
ME-HETL-J14423	DateMissing	BA.1.17.2	DateMissing	DateMissing
ME-HETL-J14424	DateMissing	AY.100	DateMissing	DateMissing
ME-HETL-J14426	DateMissing	AY.100	DateMissing	DateMissing
ME-HETL-J14427	DateMissing	BA.1.5	DateMissing	DateMissing
ME-HETL-J14428	DateMissing	BA.1.19	DateMissing	DateMissing
ME-HETL-J14429	DateMissing	AY.119.2	DateMissing	DateMissing
ME-HETL-J14430	DateMissing	BA.1.1	DateMissing	DateMissing
ME-HETL-J14431	DateMissing	BA.1.1	DateMissing	DateMissing
ME-HETL-J14432	DateMissing	BA.1	DateMissing	DateMissing
ME-HETL-J14433	DateMissing	AY.103	DateMissing	DateMissing
ME-HETL-J14435	DateMissing	AY.3.1	DateMissing	DateMissing
ME-HETL-J14436	DateMissing	BA.1	DateMissing	DateMissing
ME-HETL-J14438	DateMissing	BA.1	DateMissing	DateMissing
ME-HETL-J14439	DateMissing	AY.25.1	DateMissing	DateMissing
ME-HETL-J14440	DateMissing	AY.119.2	DateMissing	DateMissing
ME-HETL-J14441	DateMissing	BA.1	DateMissing	DateMissing
ME-HETL-J14442	DateMissing	AY.103	DateMissing	DateMissing
ME-HETL-J14445	DateMissing	BA.1	DateMissing	DateMissing
ME-HETL-J14447	DateMissing	AY.103	DateMissing	DateMissing
ME-HETL-J14448	DateMissing	AY.25.1	DateMissing	DateMissing
ME-HETL-J14449	DateMissing	AY.103	DateMissing	DateMissing
ME-HETL-J14450	DateMissing	AY.103	DateMissing	DateMissing
ME-HETL-J14451	DateMissing	BA.1	DateMissing	DateMissing
ME-HETL-J14452	DateMissing	AY.43	DateMissing	DateMissing
ME-HETL-J14455	DateMissing	AY.103	DateMissing	DateMissing
ME-HETL-J14456	DateMissing	AY.3	DateMissing	DateMissing
ME-HETL-J14457	DateMissing	BA.1.17.2	DateMissing	DateMissing
ME-HETL-J14459	DateMissing	AY.25	DateMissing	DateMissing
ME-HETL-J14460	DateMissing	BA.1.15	DateMissing	DateMissing
ME-HETL-J14461	DateMissing	BA.1	DateMissing	DateMissing
ME-HETL-J14463	DateMissing	BA.1	DateMissing	DateMissing
ME-HETL-J14464	2022-01-02	AY.46.1	2022-1	2022-1
ME-HETL-J14465	2021-12-30	BA.1.1	2021-12	2021-52
ME-HETL-J14466	2021-12-30	AY.25.1	2021-12	2021-52
